fecha_aplicacion,jurisdiccion_aplicacion_id,aplicadas,csumaplicadas,labeldistrito
2021-06-09,26,3931,152678,Chubut
2021-06-09,30,10708,364132,Entre Rios
2021-06-09,34,1293,157317,Formosa
2021-06-09,38,7040,235040,Jujuy
2021-06-09,42,1056,114775,La Pampa
2021-06-09,46,2673,110618,La Rioja
2021-06-09,50,21166,588940,Mendoza
2021-06-09,54,7040,310011,Misiones
2021-06-09,58,2074,212421,Neuquen
2021-06-09,62,4898,197182,Rio Negro
2021-06-09,66,7502,397601,Salta
2021-06-09,70,7123,199742,San Juan
2021-06-09,74,2719,157499,San Luis
2021-06-09,78,3836,95728,Santa Cruz
2021-06-09,82,28543,944572,Santa Fe
2021-06-09,86,11977,259066,S del Estero
2021-06-09,90,22611,482444,Tucuman
2021-06-09,94,1576,50581,T del Fuego
2021-06-10,2,29812,1154023,CABA
2021-06-10,6,117871,4868312,Buenos Aires
2021-06-10,10,1230,116192,Catamarca
2021-06-10,14,18598,1097686,Cordoba
2021-06-10,18,8377,321102,Corrientes
2021-06-10,22,10718,349509,Chaco
2021-06-10,26,4207,156885,Chubut
2021-06-10,30,8557,372689,Entre Rios
2021-06-10,34,1122,158439,Formosa
2021-06-10,38,5861,240901,Jujuy
2021-06-10,42,1534,116309,La Pampa
2021-06-10,46,2270,112888,La Rioja
2021-06-10,50,22355,611295,Mendoza
2021-06-10,54,6856,316867,Misiones
2021-06-10,58,1189,213610,Neuquen
2021-06-10,62,5036,202218,Rio Negro
2021-06-10,66,5505,403106,Salta
2021-06-10,70,5719,205461,San Juan
2021-06-10,74,578,158077,San Luis
2021-06-10,78,3283,99011,Santa Cruz
2021-06-10,82,31505,976077,Santa Fe
2021-06-10,86,4816,263882,S del Estero
2021-06-10,90,19137,501581,Tucuman
2021-06-10,94,1152,51733,T del Fuego
2021-06-11,2,7941,1161964,CABA
2021-06-11,6,112461,4980773,Buenos Aires
2021-06-11,10,3922,120114,Catamarca
2021-06-11,14,33765,1131451,Cordoba
2021-06-11,18,8726,329828,Corrientes
2021-06-11,22,10347,359856,Chaco
2021-06-11,26,4259,161144,Chubut
2021-06-11,30,10119,382808,Entre Rios
2021-06-11,34,5194,163633,Formosa
2021-06-11,38,4313,245214,Jujuy
2021-06-11,42,2751,119060,La Pampa
2021-06-11,46,2301,115189,La Rioja
2021-06-11,50,17163,628458,Mendoza
2021-06-11,54,7593,324460,Misiones
2021-06-11,58,6345,219955,Neuquen
2021-06-11,62,3840,206058,Rio Negro
2021-06-11,66,8077,411183,Salta
2021-06-11,70,7090,212551,San Juan
2021-06-11,74,5292,163369,San Luis
2021-06-11,78,2247,101258,Santa Cruz
2021-06-11,82,27291,1003368,Santa Fe
2021-06-11,86,13261,277143,S del Estero
2021-06-11,90,15708,517289,Tucuman
2021-06-11,94,1056,52789,T del Fuego
2021-06-12,2,11582,1173546,CABA
2021-06-12,6,9944,4990717,Buenos Aires
2021-06-12,10,2103,122217,Catamarca
2021-06-12,14,4217,1135668,Cordoba
2021-06-12,18,5793,335621,Corrientes
2021-06-12,22,6381,366237,Chaco
2021-06-12,26,2036,163180,Chubut
2021-06-12,30,4668,387476,Entre Rios
2021-06-12,34,3988,167621,Formosa
2021-06-12,38,1430,246644,Jujuy
2021-06-12,42,1017,120077,La Pampa
2021-06-12,46,354,115543,La Rioja
2021-06-12,50,5229,633687,Mendoza
2021-06-12,54,3380,327840,Misiones
2021-06-12,58,1406,221361,Neuquen
2021-06-12,62,2546,208604,Rio Negro
2021-06-12,66,8939,420122,Salta
2021-06-12,70,827,213378,San Juan
2021-06-12,74,838,164207,San Luis
2021-06-12,78,2861,104119,Santa Cruz
2021-06-12,82,14748,1018116,Santa Fe
2021-06-12,86,9472,286615,S del Estero
2021-06-12,90,830,518119,Tucuman
2021-06-12,94,591,53380,T del Fuego
2021-06-13,2,8411,1181957,CABA
2021-06-13,6,4523,4995240,Buenos Aires
2021-06-13,10,1299,123516,Catamarca
2021-06-13,14,446,1136114,Cordoba
2021-06-13,18,344,335965,Corrientes
2021-06-13,22,2324,368561,Chaco
2021-06-13,26,831,164011,Chubut
2021-06-13,30,122,387598,Entre Rios
2021-06-13,34,4244,171865,Formosa
2021-06-13,38,1092,247736,Jujuy
2021-06-13,42,226,120303,La Pampa
2021-06-13,46,39,115582,La Rioja
2021-06-13,50,741,634428,Mendoza
2021-06-13,54,2028,329868,Misiones
2021-06-13,58,601,221962,Neuquen
2021-06-13,62,338,208942,Rio Negro
2021-06-13,66,5517,425639,Salta
2021-06-13,70,309,213687,San Juan
2021-06-13,78,221,104340,Santa Cruz
2021-06-13,82,4595,1022711,Santa Fe
2021-06-13,86,625,287240,S del Estero
2021-06-13,90,166,518285,Tucuman
2021-06-14,2,12510,1194467,CABA
2021-06-14,6,24533,5019773,Buenos Aires
2021-06-14,10,819,124335,Catamarca
2021-06-14,14,18497,1154611,Cordoba
2021-06-14,18,2084,338049,Corrientes
2021-06-14,22,5424,373985,Chaco
2021-06-14,26,4643,168654,Chubut
2021-06-14,30,7665,395263,Entre Rios
2021-06-14,34,2047,173912,Formosa
2021-06-14,38,1402,249138,Jujuy
2021-06-14,42,633,120936,La Pampa
2021-06-14,46,2183,117765,La Rioja
2021-06-14,50,11841,646269,Mendoza
2021-06-14,54,6217,336085,Misiones
2021-06-14,58,943,222905,Neuquen
2021-06-14,62,3264,212206,Rio Negro
2021-06-14,66,4633,430272,Salta
2021-06-14,70,3998,217685,San Juan
2021-06-14,74,2238,166445,San Luis
2021-06-14,78,1351,105691,Santa Cruz
2021-06-14,82,24051,1046762,Santa Fe
2021-06-14,86,1080,288320,S del Estero
2021-06-14,90,11402,529687,Tucuman
2021-06-14,94,972,54352,T del Fuego
2021-06-15,2,27373,1221840,CABA
2021-06-15,6,53175,5072948,Buenos Aires
2021-06-15,10,1209,125544,Catamarca
2021-06-15,14,10911,1165522,Cordoba
2021-06-15,18,3519,341568,Corrientes
2021-06-15,22,4856,378841,Chaco
2021-06-15,26,5233,173887,Chubut
2021-06-15,30,8006,403269,Entre Rios
2021-06-15,34,43,173955,Formosa
2021-06-15,38,1390,250528,Jujuy
2021-06-15,42,4141,125077,La Pampa
2021-06-15,46,2407,120172,La Rioja
2021-06-15,50,9640,655909,Mendoza
2021-06-15,54,5215,341300,Misiones
2021-06-15,58,2909,225814,Neuquen
2021-06-15,62,4263,216469,Rio Negro
2021-06-15,66,4139,434411,Salta
2021-06-15,70,3092,220777,San Juan
2021-06-15,74,84,166529,San Luis
2021-06-15,78,1746,107437,Santa Cruz
2021-06-15,82,12836,1059598,Santa Fe
2021-06-15,86,869,289189,S del Estero
2021-06-15,90,5653,535340,Tucuman
2021-06-15,94,996,55348,T del Fuego
2021-06-16,2,10520,1232360,CABA
2021-06-16,6,71611,5144559,Buenos Aires
2021-06-16,10,1279,126823,Catamarca
2021-06-16,14,14966,1180488,Cordoba
2021-06-16,18,1349,342917,Corrientes
2021-06-16,22,6035,384876,Chaco
2021-06-16,26,6179,180066,Chubut
2021-06-16,30,8813,412082,Entre Rios
2021-06-16,34,4398,178353,Formosa
2021-06-16,38,1903,252431,Jujuy
2021-06-16,42,4598,129675,La Pampa
2021-06-16,46,930,121102,La Rioja
2021-06-16,50,12153,668062,Mendoza
2021-06-16,54,4955,346255,Misiones
2021-06-16,58,1615,227429,Neuquen
2021-06-16,62,4864,221333,Rio Negro
2021-06-16,66,7376,441787,Salta
2021-06-16,70,2358,223135,San Juan
2021-06-16,74,3826,170355,San Luis
2021-06-16,78,1183,108620,Santa Cruz
2021-06-16,82,25572,1085170,Santa Fe
2021-06-16,86,2312,291501,S del Estero
2021-06-16,90,14332,549672,Tucuman
2021-06-16,94,843,56191,T del Fuego
2021-06-17,2,18808,1251168,CABA
2021-06-17,6,87805,5232364,Buenos Aires
2021-06-17,10,4587,131410,Catamarca
2021-06-17,14,10918,1191406,Cordoba
2021-06-17,18,1302,344219,Corrientes
2021-06-17,22,10226,395102,Chaco
2021-06-17,26,5210,185276,Chubut
2021-06-17,30,10574,422656,Entre Rios
2021-06-17,34,3983,182336,Formosa
2021-06-17,38,3129,255560,Jujuy
2021-06-17,42,4177,133852,La Pampa
2021-06-17,46,408,121510,La Rioja
2021-06-17,50,12000,680062,Mendoza
2021-06-17,54,4884,351139,Misiones
2021-06-17,58,5446,232875,Neuquen
2021-06-17,62,4280,225613,Rio Negro
2021-06-17,66,6716,448503,Salta
2021-06-17,70,1939,225074,San Juan
2021-06-17,74,2164,172519,San Luis
2021-06-17,78,1698,110318,Santa Cruz
2021-06-17,82,31923,1117093,Santa Fe
2021-06-17,86,6277,297778,S del Estero
2021-06-17,90,9959,559631,Tucuman
2021-06-17,94,1298,57489,T del Fuego
2021-06-18,2,29195,1280363,CABA
2021-06-18,6,112314,5344678,Buenos Aires
2021-06-18,10,3619,135029,Catamarca
2021-06-18,14,69107,1260513,Cordoba
2021-06-18,18,831,345050,Corrientes
2021-06-18,22,7075,402177,Chaco
2021-06-18,26,6116,191392,Chubut
2021-06-18,30,11650,434306,Entre Rios
2021-06-18,34,2806,185142,Formosa
2021-06-18,38,2335,257895,Jujuy
2021-06-18,42,1651,135503,La Pampa
2021-06-18,46,724,122234,La Rioja
2021-06-18,50,13944,694006,Mendoza
2021-06-18,54,6737,357876,Misiones
2021-06-18,58,8637,241512,Neuquen
2021-06-18,62,4689,230302,Rio Negro
2021-06-18,66,11433,459936,Salta
2021-06-18,70,1897,226971,San Juan
2021-06-18,74,4702,177221,San Luis
2021-06-18,78,2586,112904,Santa Cruz
2021-06-18,82,29192,1146285,Santa Fe
2021-06-18,86,7814,305592,S del Estero
2021-06-18,90,13901,573532,Tucuman
2021-06-18,94,1609,59098,T del Fuego
2021-06-19,2,22068,1302431,CABA
2021-06-19,6,108828,5453506,Buenos Aires
2021-06-19,10,1181,136210,Catamarca
2021-06-19,14,27855,1288368,Cordoba
2021-06-19,18,731,345781,Corrientes
2021-06-19,22,2418,404595,Chaco
2021-06-19,26,1311,192703,Chubut
2021-06-19,30,4164,438470,Entre Rios
2021-06-19,34,2097,187239,Formosa
2021-06-19,38,1347,259242,Jujuy
2021-06-19,42,699,136202,La Pampa
2021-06-19,46,86,122320,La Rioja
2021-06-19,50,9360,703366,Mendoza
2021-06-19,54,3698,361574,Misiones
2021-06-19,58,1870,243382,Neuquen
2021-06-19,62,1900,232202,Rio Negro
2021-06-19,66,5154,465090,Salta
2021-06-19,70,290,227261,San Juan
2021-06-19,74,2607,179828,San Luis
2021-06-19,78,1347,114251,Santa Cruz
2021-06-19,82,10462,1156747,Santa Fe
2021-06-19,86,2165,307757,S del Estero
2021-06-19,90,69,573601,Tucuman
2021-06-19,94,569,59667,T del Fuego
2021-06-20,2,359,1302790,CABA
2021-06-20,6,81416,5534922,Buenos Aires
2021-06-20,10,3,136213,Catamarca
2021-06-20,14,944,1289312,Cordoba
2021-06-20,18,53,345834,Corrientes
2021-06-20,22,615,405210,Chaco
2021-06-20,26,74,192777,Chubut
2021-06-20,30,110,438580,Entre Rios
2021-06-20,34,6734,193973,Formosa
2021-06-20,38,40,259282,Jujuy
2021-06-20,42,29,136231,La Pampa
2021-06-20,46,7,122327,La Rioja
2021-06-20,50,37,703403,Mendoza
2021-06-20,54,21,361595,Misiones
2021-06-20,62,607,232809,Rio Negro
2021-06-20,66,261,465351,Salta
2021-06-20,70,189,227450,San Juan
2021-06-20,78,1,114252,Santa Cruz
2021-06-20,82,3694,1160441,Santa Fe
2021-06-20,86,25,307782,S del Estero
2021-06-20,90,17,573618,Tucuman
2021-06-21,2,12184,1314974,CABA
2021-06-21,6,64083,5599005,Buenos Aires
2021-06-21,10,206,136419,Catamarca
2021-06-21,14,9892,1299204,Cordoba
2021-06-21,18,190,346024,Corrientes
2021-06-21,22,5762,410972,Chaco
2021-06-21,26,2370,195147,Chubut
2021-06-21,30,2222,440802,Entre Rios
2021-06-21,34,2497,196470,Formosa
2021-06-21,38,976,260258,Jujuy
2021-06-21,42,155,136386,La Pampa
2021-06-21,46,114,122441,La Rioja
2021-06-21,50,3657,707060,Mendoza
2021-06-21,54,2394,363989,Misiones
2021-06-21,58,599,243981,Neuquen
2021-06-21,62,1861,234670,Rio Negro
2021-06-21,66,2683,468034,Salta
2021-06-21,70,352,227802,San Juan
2021-06-21,74,453,180281,San Luis
2021-06-21,78,343,114595,Santa Cruz
2021-06-21,82,14059,1174500,Santa Fe
2021-06-21,86,7418,315200,S del Estero
2021-06-21,90,11653,585271,Tucuman
2021-06-21,94,24,59691,T del Fuego
2021-06-22,2,10399,1325373,CABA
2021-06-22,6,104836,5703841,Buenos Aires
2021-06-22,10,1148,137567,Catamarca
2021-06-22,14,9274,1308478,Cordoba
2021-06-22,18,1655,347679,Corrientes
2021-06-22,22,9461,420433,Chaco
2021-06-22,26,5464,200611,Chubut
2021-06-22,30,10441,451243,Entre Rios
2021-06-22,34,124,196594,Formosa
2021-06-22,38,2432,262690,Jujuy
2021-06-22,42,293,136679,La Pampa
2021-06-22,46,1731,124172,La Rioja
2021-06-22,50,3124,710184,Mendoza
2021-06-22,54,4797,368786,Misiones
2021-06-22,58,1411,245392,Neuquen
2021-06-22,62,7191,241861,Rio Negro
2021-06-22,66,8035,476069,Salta
2021-06-22,70,8360,236162,San Juan
2021-06-22,74,216,180497,San Luis
2021-06-22,78,2410,117005,Santa Cruz
2021-06-22,82,33393,1207893,Santa Fe
2021-06-22,86,12261,327461,S del Estero
2021-06-22,90,10641,595912,Tucuman
2021-06-22,94,1054,60745,T del Fuego
2021-06-23,2,20152,1345525,CABA
2021-06-23,6,86522,5790363,Buenos Aires
2021-06-23,10,1679,139246,Catamarca
2021-06-23,14,5995,1314473,Cordoba
2021-06-23,18,2127,349806,Corrientes
2021-06-23,22,8231,428664,Chaco
2021-06-23,26,4886,205497,Chubut
2021-06-23,30,8619,459862,Entre Rios
2021-06-23,34,4223,200817,Formosa
2021-06-23,38,2386,265076,Jujuy
2021-06-23,42,1817,138496,La Pampa
2021-06-23,46,2437,126609,La Rioja
2021-06-23,50,9982,720166,Mendoza
2021-06-23,54,7136,375922,Misiones
2021-06-23,58,5264,250656,Neuquen
2021-06-23,62,6284,248145,Rio Negro
2021-06-23,66,9681,485750,Salta
2021-06-23,70,9520,245682,San Juan
2021-06-23,74,1435,181932,San Luis
2021-06-23,78,2406,119411,Santa Cruz
2021-06-23,82,27125,1235018,Santa Fe
2021-06-23,86,1437,328898,S del Estero
2021-06-23,90,3926,599838,Tucuman
2021-06-23,94,1128,61873,T del Fuego
2021-06-24,2,35198,1380723,CABA
2021-06-24,6,77104,5867467,Buenos Aires
2021-06-24,10,2351,141597,Catamarca
2021-06-24,14,9198,1323671,Cordoba
2021-06-24,18,8134,357940,Corrientes
2021-06-24,22,9593,438257,Chaco
2021-06-24,26,6023,211520,Chubut
2021-06-24,30,9411,469273,Entre Rios
2021-06-24,34,5659,206476,Formosa
2021-06-24,38,8470,273546,Jujuy
2021-06-24,42,3766,142262,La Pampa
2021-06-24,46,2675,129284,La Rioja
2021-06-24,50,15002,735168,Mendoza
2021-06-24,54,4440,380362,Misiones
2021-06-24,58,6776,257432,Neuquen
2021-06-24,62,3976,252121,Rio Negro
2021-06-24,66,8415,494165,Salta
2021-06-24,70,8472,254154,San Juan
2021-06-24,74,5905,187837,San Luis
2021-06-24,78,2556,121967,Santa Cruz
2021-06-24,82,23305,1258323,Santa Fe
2021-06-24,86,432,329330,S del Estero
2021-06-24,90,13447,613285,Tucuman
2021-06-24,94,535,62408,T del Fuego
2021-06-25,2,18822,1399545,CABA
2021-06-25,6,77082,5944549,Buenos Aires
2021-06-25,10,1225,142822,Catamarca
2021-06-25,14,44975,1368646,Cordoba
2021-06-25,18,6424,364364,Corrientes
2021-06-25,22,15575,453832,Chaco
2021-06-25,26,6792,218312,Chubut
2021-06-25,30,15488,484761,Entre Rios
2021-06-25,34,522,206998,Formosa
2021-06-25,38,6873,280419,Jujuy
2021-06-25,42,2555,144817,La Pampa
2021-06-25,46,3497,132781,La Rioja
2021-06-25,50,11416,746584,Mendoza
2021-06-25,54,6260,386622,Misiones
2021-06-25,58,12092,269524,Neuquen
2021-06-25,62,3783,255904,Rio Negro
2021-06-25,66,6655,500820,Salta
2021-06-25,70,10242,264396,San Juan
2021-06-25,74,2734,190571,San Luis
2021-06-25,78,966,122933,Santa Cruz
2021-06-25,82,32786,1291109,Santa Fe
2021-06-25,86,3229,332559,S del Estero
2021-06-25,90,16143,629428,Tucuman
2021-06-25,94,486,62894,T del Fuego
2021-06-26,2,3255,1402800,CABA
2021-06-26,6,86068,6030617,Buenos Aires
2021-06-26,10,2740,145562,Catamarca
2021-06-26,14,17116,1385762,Cordoba
2021-06-26,18,8888,373252,Corrientes
2021-06-26,22,5672,459504,Chaco
2021-06-26,26,3082,221394,Chubut
2021-06-26,30,6439,491200,Entre Rios
2021-06-26,34,3996,210994,Formosa
2021-06-26,38,3259,283678,Jujuy
2021-06-26,42,4584,149401,La Pampa
2021-06-26,46,3832,136613,La Rioja
2021-06-26,50,2530,749114,Mendoza
2021-06-26,54,4380,391002,Misiones
2021-06-26,58,9811,279335,Neuquen
2021-06-26,62,3339,259243,Rio Negro
2021-06-26,66,29470,530290,Salta
2021-06-26,70,1363,265759,San Juan
2021-06-26,74,3694,194265,San Luis
2021-06-26,78,1046,123979,Santa Cruz
2021-06-26,82,16377,1307486,Santa Fe
2021-06-26,86,3032,335591,S del Estero
2021-06-26,90,14698,644126,Tucuman
2021-06-26,94,107,63001,T del Fuego
2021-06-27,2,11539,1414339,CABA
2021-06-27,6,69172,6099789,Buenos Aires
2021-06-27,10,671,146233,Catamarca
2021-06-27,14,15067,1400829,Cordoba
2021-06-27,18,563,373815,Corrientes
2021-06-27,22,2321,461825,Chaco
2021-06-27,26,1590,222984,Chubut
2021-06-27,30,198,491398,Entre Rios
2021-06-27,34,3123,214117,Formosa
2021-06-27,38,8,283686,Jujuy
2021-06-27,42,1420,150821,La Pampa
2021-06-27,46,1651,138264,La Rioja
2021-06-27,50,5961,755075,Mendoza
2021-06-27,54,459,391461,Misiones
2021-06-27,58,5896,285231,Neuquen
2021-06-27,62,436,259679,Rio Negro
2021-06-27,66,15110,545400,Salta
2021-06-27,70,1371,267130,San Juan
2021-06-27,74,2140,196405,San Luis
2021-06-27,78,532,124511,Santa Cruz
2021-06-27,82,3996,1311482,Santa Fe
2021-06-27,86,86,335677,S del Estero
2021-06-27,90,12151,656277,Tucuman
2021-06-28,2,34566,1448905,CABA
2021-06-28,6,90333,6190122,Buenos Aires
2021-06-28,10,4170,150403,Catamarca
2021-06-28,14,52107,1452936,Cordoba
2021-06-28,18,8122,381937,Corrientes
2021-06-28,22,12220,474045,Chaco
2021-06-28,26,5817,228801,Chubut
2021-06-28,30,11307,502705,Entre Rios
2021-06-28,34,5029,219146,Formosa
2021-06-28,38,3187,286873,Jujuy
2021-06-28,42,2839,153660,La Pampa
2021-06-28,46,2612,140876,La Rioja
2021-06-28,50,19564,774639,Mendoza
2021-06-28,54,5080,396541,Misiones
2021-06-28,58,5764,290995,Neuquen
2021-06-28,62,4054,263733,Rio Negro
2021-06-28,66,4940,550340,Salta
2021-06-28,70,9505,276635,San Juan
2021-06-28,74,8221,204626,San Luis
2021-06-28,78,1885,126396,Santa Cruz
2021-06-28,82,17036,1328518,Santa Fe
2021-06-28,86,2701,338378,S del Estero
2021-06-28,90,9037,665314,Tucuman
2021-06-28,94,1512,64513,T del Fuego
2021-06-29,2,34207,1483112,CABA
2021-06-29,6,89793,6279915,Buenos Aires
2021-06-29,10,5891,156294,Catamarca
2021-06-29,14,27712,1480648,Cordoba
2021-06-29,18,13034,394971,Corrientes
2021-06-29,22,11285,485330,Chaco
2021-06-29,26,6278,235079,Chubut
2021-06-29,30,11752,514457,Entre Rios
2021-06-29,34,10507,229653,Formosa
2021-06-29,38,4006,290879,Jujuy
2021-06-29,42,4139,157799,La Pampa
2021-06-29,46,5218,146094,La Rioja
2021-06-29,50,16596,791235,Mendoza
2021-06-29,54,3996,400537,Misiones
2021-06-29,58,3971,294966,Neuquen
2021-06-29,62,4056,267789,Rio Negro
2021-06-29,66,6010,556350,Salta
2021-06-29,70,8252,284887,San Juan
2021-06-29,74,5590,210216,San Luis
2021-06-29,78,2995,129391,Santa Cruz
2021-06-29,82,27163,1355681,Santa Fe
2021-06-29,86,15729,354107,S del Estero
2021-06-29,90,6814,672128,Tucuman
2021-06-29,94,2091,66604,T del Fuego
2021-06-30,2,36537,1519649,CABA
2021-06-30,6,98184,6378099,Buenos Aires
2021-06-30,10,5297,161591,Catamarca
2021-06-30,14,19977,1500625,Cordoba
2021-06-30,18,17006,411977,Corrientes
2021-06-30,22,10197,495527,Chaco
2021-06-30,26,5742,240821,Chubut
2021-06-30,30,16417,530874,Entre Rios
2021-06-30,34,4111,233764,Formosa
2021-06-30,38,14286,305165,Jujuy
2021-06-30,42,5047,162846,La Pampa
2021-06-30,46,5137,151231,La Rioja
2021-06-30,50,16161,807396,Mendoza
2021-06-30,54,4992,405529,Misiones
2021-06-30,58,6018,300984,Neuquen
2021-06-30,62,4558,272347,Rio Negro
2021-06-30,66,6171,562521,Salta
2021-06-30,70,7902,292789,San Juan
2021-06-30,74,4492,214708,San Luis
2021-06-30,78,2345,131736,Santa Cruz
2021-06-30,82,26966,1382647,Santa Fe
2021-06-30,86,15005,369112,S del Estero
2021-06-30,90,5698,677826,Tucuman
2021-06-30,94,1782,68386,T del Fuego
2021-07-01,2,22922,1542571,CABA
2021-07-01,6,65071,6443170,Buenos Aires
2021-07-01,10,2333,163924,Catamarca
2021-07-01,14,52153,1552778,Cordoba
2021-07-01,18,12356,424333,Corrientes
2021-07-01,22,8727,504254,Chaco
2021-07-01,26,5301,246122,Chubut
2021-07-01,30,15188,546062,Entre Rios
2021-07-01,34,3052,236816,Formosa
2021-07-01,38,11354,316519,Jujuy
2021-07-01,42,1393,164239,La Pampa
2021-07-01,46,4994,156225,La Rioja
2021-07-01,50,20515,827911,Mendoza
2021-07-01,54,4689,410218,Misiones
2021-07-01,58,4272,305256,Neuquen
2021-07-01,62,5721,278068,Rio Negro
2021-07-01,66,5764,568285,Salta
2021-07-01,70,6969,299758,San Juan
2021-07-01,74,5265,219973,San Luis
2021-07-01,78,2477,134213,Santa Cruz
2021-07-01,82,29253,1411900,Santa Fe
2021-07-01,86,6891,376003,S del Estero
2021-07-01,90,17488,695314,Tucuman
2021-07-01,94,1663,70049,T del Fuego
2021-07-02,2,12118,1554689,CABA
2021-07-02,6,111711,6554881,Buenos Aires
2021-07-02,10,1634,165558,Catamarca
2021-07-02,14,27773,1580551,Cordoba
2021-07-02,18,9306,433639,Corrientes
2021-07-02,22,8707,512961,Chaco
2021-07-02,26,6083,252205,Chubut
2021-07-02,30,15672,561734,Entre Rios
2021-07-02,34,11528,248344,Formosa
2021-07-02,38,9604,326123,Jujuy
2021-07-02,42,899,165138,La Pampa
2021-07-02,46,5393,161618,La Rioja
2021-07-02,50,19845,847756,Mendoza
2021-07-02,54,5436,415654,Misiones
2021-07-02,58,3843,309099,Neuquen
2021-07-02,62,7017,285085,Rio Negro
2021-07-02,66,4793,573078,Salta
2021-07-02,70,7287,307045,San Juan
2021-07-02,74,4754,224727,San Luis
2021-07-02,78,2552,136765,Santa Cruz
2021-07-02,82,33312,1445212,Santa Fe
2021-07-02,86,4890,380893,S del Estero
2021-07-02,90,15351,710665,Tucuman
2021-07-02,94,2601,72650,T del Fuego
2021-07-03,2,17950,1572639,CABA
2021-07-03,6,146170,6701051,Buenos Aires
2021-07-03,10,130,165688,Catamarca
2021-07-03,14,14477,1595028,Cordoba
2021-07-03,18,2724,436363,Corrientes
2021-07-03,22,3378,516339,Chaco
2021-07-03,26,2419,254624,Chubut
2021-07-03,30,4623,566357,Entre Rios
2021-07-03,34,2573,250917,Formosa
2021-07-03,38,3629,329752,Jujuy
2021-07-03,42,1399,166537,La Pampa
2021-07-03,46,1870,163488,La Rioja
2021-07-03,50,5464,853220,Mendoza
2021-07-03,54,3485,419139,Misiones
2021-07-03,58,4774,313873,Neuquen
2021-07-03,62,4919,290004,Rio Negro
2021-07-03,66,8874,581952,Salta
2021-07-03,70,895,307940,San Juan
2021-07-03,74,671,225398,San Luis
2021-07-03,78,1264,138029,Santa Cruz
2021-07-03,82,19224,1464436,Santa Fe
2021-07-03,86,1173,382066,S del Estero
2021-07-03,90,560,711225,Tucuman
2021-07-03,94,793,73443,T del Fuego
2021-07-04,2,20365,1593004,CABA
2021-07-04,6,131102,6832153,Buenos Aires
2021-07-04,10,60,165748,Catamarca
2021-07-04,14,1394,1596422,Cordoba
2021-07-04,18,1551,437914,Corrientes
2021-07-04,22,2328,518667,Chaco
2021-07-04,26,271,254895,Chubut
2021-07-04,30,32,566389,Entre Rios
2021-07-04,34,4787,255704,Formosa
2021-07-04,38,842,330594,Jujuy
2021-07-04,42,721,167258,La Pampa
2021-07-04,46,65,163553,La Rioja
2021-07-04,50,3073,856293,Mendoza
2021-07-04,54,610,419749,Misiones
2021-07-04,58,366,314239,Neuquen
2021-07-04,62,1118,291122,Rio Negro
2021-07-04,66,2502,584454,Salta
2021-07-04,70,307,308247,San Juan
2021-07-04,78,2,138031,Santa Cruz
2021-07-04,82,4411,1468847,Santa Fe
2021-07-04,86,6,382072,S del Estero
2021-07-04,90,3,711228,Tucuman
2021-07-04,94,3,73446,T del Fuego
2021-07-05,2,8278,1601282,CABA
2021-07-05,6,67526,6899679,Buenos Aires
2021-07-05,10,915,166663,Catamarca
2021-07-05,14,17884,1614306,Cordoba
2021-07-05,18,7932,445846,Corrientes
2021-07-05,22,9025,527692,Chaco
2021-07-05,26,4453,259348,Chubut
2021-07-05,30,8814,575203,Entre Rios
2021-07-05,34,1486,257190,Formosa
2021-07-05,38,7279,337873,Jujuy
2021-07-05,42,792,168050,La Pampa
